,epoch,train_loss,valid_loss
0,0.0,0.9640729427337646,0.976468026638031
1,1.0,0.9543716311454773,0.9670168161392212
2,2.0,0.9448361396789551,0.9576309323310852
3,3.0,0.9354121685028076,0.9482547044754028
4,4.0,0.9260335564613342,0.9388896226882935
5,5.0,0.9166898727416992,0.9295654892921448
6,6.0,0.9073818325996399,0.9202191233634949
7,7.0,0.8979929685592651,0.9108895063400269
8,8.0,0.8886414766311646,0.901492178440094
9,9.0,0.8792515397071838,0.892015814781189
10,10.0,0.8698179721832275,0.8824217915534973
11,11.0,0.8602622151374817,0.872834324836731
12,12.0,0.8507099747657776,0.8631558418273926
13,13.0,0.8409942984580994,0.8533974885940552
14,14.0,0.8312055468559265,0.8435401320457458
15,15.0,0.8214460611343384,0.8334641456604004
16,16.0,0.811406135559082,0.8234016299247742
17,17.0,0.801356852054596,0.8132145404815674
18,18.0,0.7911872863769531,0.8028977513313293
19,19.0,0.7809110283851624,0.7925070524215698
20,20.0,0.7706012725830078,0.7819188833236694
21,21.0,0.760060727596283,0.7713054418563843
22,22.0,0.7494795918464661,0.7605713605880737
23,23.0,0.7388270497322083,0.7496662139892578
24,24.0,0.7280683517456055,0.7386552095413208
25,25.0,0.7171177268028259,0.7276574373245239
26,26.0,0.7062369585037231,0.7165283560752869
27,27.0,0.6951242089271545,0.7053677439689636
28,28.0,0.6840457320213318,0.6940661668777466
29,29.0,0.6729092597961426,0.6825271248817444
30,30.0,0.6615437865257263,0.6711573600769043
31,31.0,0.6502432823181152,0.659681499004364
32,32.0,0.6388545632362366,0.6481752395629883
33,33.0,0.6274769902229309,0.6365593671798706
34,34.0,0.6160538792610168,0.6248270869255066
35,35.0,0.6045611500740051,0.6131138205528259
36,36.0,0.5930102467536926,0.6015108823776245
37,37.0,0.5815039277076721,0.5898632407188416
38,38.0,0.5699898600578308,0.5781354308128357
39,39.0,0.5584621429443359,0.5663841366767883
40,40.0,0.5469088554382324,0.5546456575393677
41,41.0,0.5353779196739197,0.5429562926292419
42,42.0,0.5239635109901428,0.5311851501464844
43,43.0,0.5124425292015076,0.5195162892341614
44,44.0,0.5009691119194031,0.507966935634613
45,45.0,0.48967045545578003,0.49642178416252136
46,46.0,0.4783419966697693,0.48502495884895325
47,47.0,0.4671403169631958,0.47366270422935486
48,48.0,0.4560096859931946,0.4622999131679535
49,49.0,0.44493329524993896,0.450971394777298
50,50.0,0.43390417098999023,0.4399098753929138
51,51.0,0.4230649471282959,0.4289402365684509
52,52.0,0.4122913181781769,0.418074369430542
53,53.0,0.40164539217948914,0.40734824538230896
54,54.0,0.3912646770477295,0.39662277698516846
55,55.0,0.380834698677063,0.3860851526260376
56,56.0,0.3705567419528961,0.37583354115486145
57,57.0,0.36052295565605164,0.3656328320503235
58,58.0,0.3506123721599579,0.35563135147094727
59,59.0,0.3409199118614197,0.3457844853401184
60,60.0,0.33131271600723267,0.3361701965332031
61,61.0,0.3219510018825531,0.3266286849975586
62,62.0,0.3126678168773651,0.31735387444496155
63,63.0,0.30369266867637634,0.3081357777118683
64,64.0,0.2947702407836914,0.29927563667297363
65,65.0,0.2861664593219757,0.2905735373497009
66,66.0,0.27771201729774475,0.28209933638572693
67,67.0,0.2694735825061798,0.27377766370773315
68,68.0,0.26146644353866577,0.2656954228878021
69,69.0,0.2535717189311981,0.25781920552253723
70,70.0,0.24593238532543182,0.25011536478996277
71,71.0,0.23849008977413177,0.24264390766620636
72,72.0,0.23128975927829742,0.2353474348783493
73,73.0,0.2242206335067749,0.22827206552028656
74,74.0,0.2174319624900818,0.22141095995903015
75,75.0,0.21082624793052673,0.21477949619293213
76,76.0,0.2043878734111786,0.2084674835205078
77,77.0,0.19824747741222382,0.2022123485803604
78,78.0,0.1922488659620285,0.1961950808763504
79,79.0,0.18646159768104553,0.1903308480978012
80,80.0,0.1808047741651535,0.1847732961177826
81,81.0,0.17544087767601013,0.17935946583747864
82,82.0,0.17026910185813904,0.17409566044807434
83,83.0,0.16520598530769348,0.1690463274717331
84,84.0,0.160397008061409,0.16420696675777435
85,85.0,0.15576797723770142,0.15955108404159546
86,86.0,0.15129292011260986,0.15506868064403534
87,87.0,0.1469784826040268,0.15081168711185455
88,88.0,0.1428612321615219,0.1466560810804367
89,89.0,0.13889256119728088,0.14266535639762878
90,90.0,0.13509146869182587,0.13882608711719513
91,91.0,0.1314372420310974,0.13516414165496826
92,92.0,0.12795066833496094,0.13165625929832458
93,93.0,0.12458514422178268,0.12831035256385803
94,94.0,0.12139475345611572,0.12510262429714203
95,95.0,0.11833028495311737,0.1219932809472084
96,96.0,0.11538434028625488,0.11901789903640747
97,97.0,0.11256037652492523,0.11620894819498062
98,98.0,0.10988370329141617,0.11349382251501083
99,99.0,0.10731730610132217,0.11087463796138763
100,100.0,0.10485018044710159,0.1084119975566864
101,101.0,0.10251429677009583,0.10602942109107971
102,102.0,0.10026902705430984,0.10376743972301483
103,103.0,0.09813567996025085,0.10159364342689514
104,104.0,0.09606495499610901,0.09953420609235764
105,105.0,0.09413685649633408,0.0975218415260315
106,106.0,0.09226177632808685,0.0956120565533638
107,107.0,0.0904783383011818,0.09379301965236664
108,108.0,0.08878032118082047,0.09209519624710083
109,109.0,0.08716883510351181,0.09043435752391815
110,110.0,0.08561722934246063,0.08884871751070023
111,111.0,0.08413933962583542,0.08731457591056824
112,112.0,0.08273119479417801,0.08586864173412323
113,113.0,0.08138211071491241,0.0844830647110939
114,114.0,0.08009064942598343,0.08315756171941757
115,115.0,0.07887133955955505,0.08189010620117188
116,116.0,0.07769973576068878,0.08066290616989136
117,117.0,0.07659146934747696,0.079499751329422
118,118.0,0.07550156116485596,0.07837545871734619
119,119.0,0.0744757205247879,0.07732155174016953
120,120.0,0.0735032707452774,0.07630849629640579
121,121.0,0.07258971780538559,0.0753294974565506
122,122.0,0.0716792419552803,0.07439851760864258
123,123.0,0.0708247572183609,0.07349099963903427
124,124.0,0.07000724971294403,0.07263674587011337
125,125.0,0.06923212110996246,0.07178769260644913
126,126.0,0.06847028434276581,0.07099789381027222
127,127.0,0.06775902956724167,0.07023197412490845
128,128.0,0.06707224249839783,0.06950024515390396
129,129.0,0.06641432642936707,0.06879743188619614
130,130.0,0.06578993797302246,0.06812437623739243
131,131.0,0.06519035995006561,0.06747434288263321
132,132.0,0.06460922956466675,0.06685958802700043
133,133.0,0.0640525072813034,0.0662509873509407
134,134.0,0.06351582705974579,0.0656900554895401
135,135.0,0.06301869451999664,0.06513309478759766
136,136.0,0.06251354515552521,0.06460599601268768
